Postcode,Suburb,State,LS_Accounts,LS_Value,Population,LS_Accounts_Per_Person,LS_Value_Per_Person,Tax_Population,Tax_Median_Income,Tax_Mean_Income
3055,Brunswick West,VIC,411,7883030.04,13148,0.03,599.56,8099,44335,54937
3056,Brunswick (Vic.),VIC,818,15310133.64,22763,0.04,672.59,15109,43996,54570
3057,Brunswick East,VIC,348,7151430.78,8477,0.04,843.63,6737,45193,55695
3058,Coburg,VIC,875,20123876.38,31552,0.03,637.80,18805,42019,51503
3059,Greenvale (Vic.),VIC,217,4829073.05,11968,0.02,403.50,8166,42886,54596
3060,Fawkner,VIC,214,4102981.24,12595,0.02,325.76,5774,35533,42090
3061,Campbellfield,VIC,106,1918654.41,5467,0.02,350.95,2111,34343,43241
3062,Somerton (Vic.),VIC,5,96792.64,3,1.67,32264.21,,,
3063,Oaklands Junction,VIC,17,301360.2,677,0.03,445.14,389,44088,56470
3064,Craigieburn,VIC,952,18598495.15,53173,0.02,349.77,31295,40936,45187
3065,Fitzroy (Vic.),VIC,494,9161466.45,9433,0.05,971.21,6473,46495,68323
3066,Collingwood (Vic.),VIC,348,6283356.93,6469,0.05,971.30,4189,46481,60821
3067,Abbotsford (Vic.),VIC,227,4037768.06,4905,0.05,823.19,4742,47478,60393
3068,Clifton Hill,VIC,633,14903719.09,17268,0.04,863.08,11756,51245,73350
3070,Northcote,VIC,687,14707267.26,22920,0.03,641.68,14487,48540,63547
3071,Thornbury,VIC,567,12838247.93,17434,0.03,736.39,10452,44705,55949
3072,Preston (Vic.),VIC,875,16933660.76,29926,0.03,565.85,17521,41176,49543
3073,Reservoir (Vic.),VIC,990,20326112.43,47637,0.02,426.69,24190,39221,45433
3074,Thomastown,VIC,397,6730027.53,20332,0.02,331.01,9286,36708,40966
3075,Lalor,VIC,378,7915172.89,19872,0.02,398.31,9428,37001,40947
3076,Epping (Vic.),VIC,506,10318938.51,26347,0.02,391.66,15741,40204,44523
3078,Alphington,VIC,288,6327221.34,10548,0.03,599.85,6773,49347,69705
3079,Ivanhoe (Vic.),VIC,331,7623792.03,14847,0.02,513.49,10030,50879,79123
3081,Bellfield (Banyule - Vic.),VIC,291,5962919.96,13445,0.02,443.50,6370,38466,45727
3082,Mill Park,VIC,512,11748898.71,30517,0.02,385.00,17164,40970,46518
3083,Bundoora (Vic.),VIC,475,9284385.19,28074,0.02,330.71,16153,38382,46188
3084,Eaglemont,VIC,549,14092934.13,24272,0.02,580.63,15393,45721,63114
3085,Macleod (Vic.),VIC,238,6235980.48,13738,0.02,453.92,7910,45597,56669
3086,Bundoora (Vic.),VIC,1,8372.87,1005,0.00,8.33,,,
3087,Watsonia,VIC,168,4290321.23,8986,0.02,477.45,4972,44630,51543
3088,Briar Hill,VIC,494,11867000.56,26464,0.02,448.42,16395,44021,53317
3089,Diamond Creek,VIC,214,5153527.2,11504,0.02,447.98,7292,45356,56994
3090,Plenty (Vic.),VIC,26,1922139.11,2095,0.01,917.49,1476,49118,75382
3091,Yarrambat,VIC,21,687519.79,1510,0.01,455.31,1087,42437,76640
3093,Lower Plenty,VIC,72,2164119.86,3784,0.02,571.91,2431,46852,73699
3094,Montmorency,VIC,191,3929059.9,8757,0.02,448.68,5381,44899,54031
3095,Eltham (Vic.),VIC,496,11460531.57,27643,0.02,414.59,18168,45742,61909
3096,Wattle Glen,VIC,30,828365.67,1947,0.02,425.46,1145,41246,54777
3097,Bend Of Islands,VIC,26,1194165.19,1295,0.02,922.14,935,41381,67869
3098,,VIC,3,30110.03,,,,,,
3099,Arthurs Creek,VIC,84,2051435.9,4879,0.02,420.46,2965,41071,54249
3100,,VIC,1,16749.94,,,,,,
3101,Kew (Vic.),VIC,555,11778697.38,23878,0.02,493.29,16065,51503,98551
3102,Kew East,VIC,146,2744761.18,6016,0.02,456.24,4116,49231,75491
3103,Balwyn,VIC,292,6430921.56,15325,0.02,419.64,10112,44265,82832
3104,Balwyn North,VIC,327,10055196.1,20317,0.02,494.92,12969,43566,68773
3105,Bulleen,VIC,215,5614440.05,10870,0.02,516.51,6444,40749,56429
3106,Templestowe,VIC,299,8571253.92,16482,0.02,520.04,10896,41860,68564
3107,Templestowe Lower,VIC,241,6140719.43,13149,0.02,467.01,7922,39721,54901
3108,Doncaster,VIC,386,9265395.23,18359,0.02,504.68,12350,36727,51015
3109,Doncaster East,VIC,465,11223175.56,27046,0.02,414.97,16488,37989,51571
3111,Donvale,VIC,224,5459759.47,11793,0.02,462.97,7453,42141,64440
3113,North Warrandyte,VIC,170,5897490.26,8477,0.02,695.70,5407,45985,67561
3114,Park Orchards,VIC,66,1393708.36,3718,0.02,374.85,2471,46727,85451
3115,Wonga Park,VIC,50,1260717.66,3834,0.01,328.83,2637,46058,76217
3116,Chirnside Park,VIC,175,3720295.44,9123,0.02,407.79,5813,40476,50271
3117,,VIC,1,13970.24,,,,,,
3120,,VIC,1,7456.71,,,,,,
3121,Burnley,VIC,1068,22465315.19,26120,0.04,860.08,19962,53886,73256
3122,Hawthorn (Vic.),VIC,587,13759622.7,21178,0.03,649.71,15375,52444,94763
3123,Hawthorn East,VIC,315,8781533.78,13101,0.02,670.29,8687,52344,91544
3124,Camberwell (Vic.),VIC,431,14887931.27,20031,0.02,743.24,14702,49403,88645
3125,Burwood (Vic.),VIC,232,4159065.83,13163,0.02,315.97,7385,37638,53207
3126,Canterbury (Vic.),VIC,130,4717863.51,7858,0.02,600.39,5546,54392,122004
3127,Mont Albert,VIC,401,9661278.19,18090,0.02,534.07,12090,49384,80743
3128,Box Hill (Vic.),VIC,363,8536807.78,17373,0.02,491.38,10981,36062,50882
3129,Box Hill North,VIC,306,7371903.15,16061,0.02,458.99,9512,41362,56611
3130,Blackburn,VIC,555,14638433.54,30408,0.02,481.40,18682,42518,57326
3131,Forest Hill (Vic.),VIC,396,7916981.6,21001,0.02,376.98,12367,40970,50410
3132,Mitcham (Vic.),VIC,313,7227174.93,14812,0.02,487.93,9619,44005,54543
3133,Vermont,VIC,364,8574541.46,21317,0.02,402.24,13406,40084,53719
3134,Ringwood (Vic.),VIC,613,14531149.44,31104,0.02,467.18,19227,42630,54501
3135,Heathmont,VIC,384,9221890.47,19000,0.02,485.36,11209,43197,51813
3136,Croydon (Vic.),VIC,867,18602504.94,40963,0.02,454.13,24931,42179,50721
3137,Kilsyth,VIC,279,5849779.78,13097,0.02,446.65,7731,41100,48406
3138,Mooroolbark,VIC,416,10136387.15,20691,0.02,489.89,12355,42106,48455
3139,Don Valley,VIC,284,4868698.38,13544,0.02,359.47,8103,39076,46675
3140,Lilydale (Vic.),VIC,291,5588324.26,15650,0.02,357.08,9690,41507,50483
3141,South Yarra,VIC,801,15266649.05,19132,0.04,797.96,16455,53088,98607
3142,Toorak,VIC,389,10034814.82,12869,0.03,779.77,10254,62499,167407
3143,Armadale (Vic.),VIC,321,7266714.75,8760,0.04,829.53,6191,55554,100983
3144,Kooyong,VIC,260,6644355.89,10304,0.03,644.83,7781,57181,120285
3145,Caulfield East,VIC,438,12801674.86,21301,0.02,600.99,13395,49583,85003
3146,Glen Iris (Vic.),VIC,497,13551134.34,24947,0.02,543.20,15854,53193,86556
3147,Ashburton,VIC,315,7736177.47,13647,0.02,566.88,8339,46230,70034
3148,Chadstone,VIC,198,4819029.61,7820,0.03,616.24,5139,40602,54810
3149,Mount Waverley,VIC,591,16945586.11,32075,0.02,528.31,20343,40174,55977
3150,Glen Waverley,VIC,983,24255875.09,58306,0.02,416.01,36254,38762,54446
3151,Burwood East,VIC,203,4589554.93,10142,0.02,452.53,5917,36595,46733
3152,Wantirna,VIC,517,12101590.78,31239,0.02,387.39,19893,40884,50968
3153,Bayswater (Vic.),VIC,476,9042620.37,19659,0.02,459.97,11480,41925,47094
3154,The Basin (Vic.),VIC,88,1576750.78,4230,0.02,372.75,2650,42046,49025
3155,Boronia,VIC,521,10324951.57,20827,0.03,495.75,12570,41558,46960
3156,Ferntree Gully,VIC,720,14967383.02,35656,0.02,419.77,22042,43052,51705
3158,Upwey,VIC,162,3296109.16,6964,0.02,473.31,4228,42384,49672
3159,Menzies Creek,VIC,56,1219894.76,2576,0.02,473.56,1498,41213,50901
3160,Belgrave,VIC,245,5019562.57,9093,0.03,552.02,5332,41266,54565
3161,Caulfield North,VIC,337,7440280.13,14555,0.02,511.18,9872,51834,85289
3162,Caulfield,VIC,394,9165618.99,16434,0.02,557.72,11399,47601,72740
3163,Carnegie,VIC,698,18379104.27,29551,0.02,621.95,19007,45607,57912
3164,,VIC,1,8356.53,,,,,,
3165,Bentleigh East,VIC,534,11319791.13,25925,0.02,436.64,15340,44731,56532
3166,Hughesdale,VIC,504,11030210.12,22343,0.02,493.68,13108,43805,53097
3167,Oakleigh South,VIC,190,3436606.77,9142,0.02,375.91,5287,41515,49621
3168,Clayton,VIC,359,5936471.97,16895,0.02,351.37,9305,35151,41922
3169,Clarinda,VIC,422,7241990.77,19088,0.02,379.40,10314,37936,42707
3170,Mulgrave (Vic.),VIC,357,7410955.54,17649,0.02,419.91,11055,41108,50654
3171,Springvale (Vic.),VIC,410,5991677.28,19772,0.02,303.04,10146,32509,36283
3172,Dingley Village,VIC,391,7451003.2,22367,0.02,333.12,12305,38300,45772
3173,Keysborough,VIC,397,6995960.69,19884,0.02,351.84,12234,40408,46376
3174,Noble Park,VIC,664,11628554.68,35770,0.02,325.09,17892,37158,40238
3175,Bangholme,VIC,999,16951142.11,47994,0.02,353.19,24269,35562,40574
3176,,VIC,1,7445.74,,,,,,
3177,Doveton,VIC,198,3800728.69,10256,0.02,370.59,4424,36424,38530
3178,Lysterfield,VIC,571,14059359.96,34778,0.02,404.26,20771,43639,52449
3179,Scoresby,VIC,133,3409629.81,5891,0.02,578.79,3478,41122,49072
3180,Knoxfield,VIC,145,3128698.31,7139,0.02,438.25,4313,41692,47561
3181,Prahran,VIC,801,16286812.98,18262,0.04,891.84,13185,50735,69528
3182,St Kilda (Vic.),VIC,1122,19847423.59,20643,0.05,961.46,16061,47343,66375
3183,Balaclava (Vic.),VIC,634,12683190.5,17953,0.04,706.47,11826,46998,61835
3184,Elwood,VIC,612,11636548.94,14640,0.04,794.85,10420,54896,75979
3185,Elsternwick,VIC,369,8139134.92,12222,0.03,665.94,8204,50056,77018
3186,Brighton (Vic.),VIC,507,12895206.99,21255,0.02,606.69,15990,57339,121625
3187,Brighton East,VIC,307,10082284.32,15813,0.02,637.59,9745,48443,81391
3188,Hampton (Vic.),VIC,374,10729142.27,16874,0.02,635.84,10452,49493,87966
3189,Moorabbin,VIC,133,3015948.32,5281,0.03,571.09,3699,42143,53358
3190,Highett,VIC,242,5302302.38,10265,0.02,516.54,5998,47000,60292
3191,Sandringham (Vic.),VIC,194,5132714.66,9310,0.02,551.31,6037,53000,90148
3192,Cheltenham (Vic.),VIC,457,9626374.14,20291,0.02,474.42,12609,43114,55385
3193,Beaumaris (Vic.),VIC,326,11367040.74,18771,0.02,605.56,12813,47353,80738
3194,Mentone,VIC,287,7067628.96,11666,0.02,605.83,8561,44620,58820
3195,Aspendale,VIC,750,16036268.28,34102,0.02,470.24,20819,46597,59214
3196,Bonbeach,VIC,539,10548283.18,23591,0.02,447.13,14078,44767,52434
3197,Carrum,VIC,225,4349736.27,11188,0.02,388.79,7014,44975,58104
3198,Seaford (Vic.),VIC,458,9228489.1,16033,0.03,575.59,8847,41514,46761
3199,Frankston,VIC,1183,22539377.49,52625,0.02,428.30,29237,39233,47706
3200,Frankston North,VIC,152,2371622.11,5628,0.03,421.40,2037,36738,39595
3201,Carrum Downs,VIC,469,8843758.3,19121,0.02,462.52,10925,41670,45286
3202,Heatherton,VIC,45,1304543.12,2769,0.02,471.12,1591,44863,56646
3203,,VIC,1,5995.4,,,,,,
3204,Bentleigh,VIC,581,15055477.89,28184,0.02,534.19,17747,45942,63919
3205,South Melbourne,VIC,421,10981159.12,9318,0.05,1178.49,7177,54690,81888
3206,Albert Park (Vic.),VIC,373,10364820.22,10016,0.04,1034.83,6939,61289,128224
3207,Port Melbourne,VIC,550,13052238.96,14521,0.04,898.85,10775,61485,90962
3208,,VIC,1,14365.68,,,,,,
3209,,VIC,1,28525.67,,,,,,
3210,,VIC,1,5978.9,,,,,,
3211,Little River (Vic.),VIC,23,548643.74,1395,0.02,393.29,767,42961,55399
3212,Avalon (Vic.),VIC,266,6344506.59,14148,0.02,448.44,8691,42683,51654
3213,,VIC,53,1164163.82,,,,,,
3214,Corio,VIC,359,6580845.26,23442,0.02,280.73,9231,36318,40688
3215,Bell Park,VIC,329,6777311.82,19819,0.02,341.96,10689,39062,47861
3216,Belmont (Vic.),VIC,824,20519944.28,52005,0.02,394.58,32072,39778,50369
3217,Highton,VIC,52,924830.86,1252,0.04,738.68,,,
3218,Geelong West,VIC,282,7191875.77,12611,0.02,570.29,7528,42618,52528
3219,Breakwater,VIC,308,6530180.57,20051,0.02,325.68,10212,38992,45420
3220,Geelong,VIC,344,6588600.73,15286,0.02,431.02,10773,43502,65129
3221,Anakie,VIC,43,944267.1,7926,0.01,119.14,3040,40889,57528
3222,Clifton Springs,VIC,164,3154034.97,12065,0.01,261.42,7514,37210,50642
3223,Indented Head,VIC,110,1717271.62,6498,0.02,264.28,3412,31974,43142
3224,Leopold,VIC,195,4980285.47,10112,0.02,492.51,7121,40258,47720
3225,Point Lonsdale,VIC,56,1633597.98,3880,0.01,421.03,2603,35273,55985
3226,Ocean Grove,VIC,204,4876655.49,12556,0.02,388.39,8147,39063,49894
3227,Barwon Heads,VIC,92,1807448.57,4330,0.02,417.42,2873,41396,60505
3228,Bellbrae,VIC,296,6405050.59,14650,0.02,437.20,10473,41465,58472
3230,Anglesea,VIC,45,1124865.56,2453,0.02,458.57,1585,33527,45260
3231,Aireys Inlet,VIC,16,253838.39,1421,0.01,178.63,780,34357,51485
3232,Lorne (Vic.),VIC,23,412483.33,1046,0.02,394.34,811,32369,46080
3233,Apollo Bay (Vic.),VIC,25,377858.53,1735,0.01,217.79,1327,29368,36263
3234,,VIC,5,97290.06,,,,,,
3235,Deans Marsh,VIC,6,86020.67,371,0.02,231.86,,,
3236,Forrest (Vic.),VIC,3,30646.67,239,0.01,128.23,,,
3237,Beech Forest,VIC,4,33107.26,480,0.01,68.97,,,
3239,Gellibrand,VIC,6,92595.75,382,0.02,242.40,257,32339,41803
3240,Gherang,VIC,19,364539.94,2081,0.01,175.18,1272,36673,47443
3241,Winchelsea,VIC,48,624922.31,2233,0.02,279.86,1426,34245,40762
3242,Birregurra,VIC,15,208977.96,742,0.02,281.64,565,31200,38076
3243,Barwon Downs,VIC,8,70559.46,637,0.01,110.77,,,
3249,Barongarook,VIC,75,1608121.83,2905,0.03,553.57,2231,33940,40193
3250,Colac,VIC,168,3519647.53,11776,0.01,298.88,6537,37297,42911
3251,Beeac,VIC,6,197604.33,654,0.01,302.15,310,31405,37659
3254,Cororooke,VIC,7,72703.18,383,0.02,189.83,,,
3260,Bookaar,VIC,82,1201742.5,4457,0.02,269.63,2700,34463,41055
3264,Terang,VIC,33,384200.1,2350,0.01,163.49,1425,37056,45264
3265,Boorcan,VIC,56,1084416.5,2777,0.02,390.50,1356,39232,48488
3266,Bostocks Creek,VIC,68,1086120.33,3426,0.02,317.02,1711,36876,42946
3267,Scotts Creek (Vic.),VIC,5,137665.41,290,0.02,474.71,,,
3268,Brucknell,VIC,32,790256.65,2553,0.01,309.54,1808,35382,49292
3269,Port Campbell,VIC,11,98846,969,0.01,102.01,435,35874,52362
3270,Peterborough (Vic.),VIC,4,94295.9,141,0.03,668.77,,,
3271,,VIC,4,63860.4,,,,,,
3272,Mortlake (Vic.),VIC,27,524363.81,1670,0.02,313.99,854,31968,37604
3273,Hexham (Vic.),VIC,3,76381.42,121,0.02,631.25,,,
3274,Caramut,VIC,6,97287.37,352,0.02,276.38,,,
3275,Mailors Flat,VIC,7,58759.32,472,0.01,124.49,,,
3276,Woolsthorpe,VIC,11,252657.27,510,0.02,495.41,300,31748,37320
3277,Allansford,VIC,23,406251.95,1892,0.01,214.72,1129,40134,60572
3278,Purnim,VIC,5,148663.32,455,0.01,326.73,,,
3279,,VIC,8,167233.22,,,,,,
3280,Dennington,VIC,475,11306828.3,29966,0.02,377.32,17946,37485,46545
3281,Bushfield,VIC,44,949667.35,1738,0.03,546.41,997,36850,44795
3282,Illowa,VIC,52,932286.42,2313,0.02,403.06,1561,38015,42514
3283,Crossley,VIC,19,191679.65,944,0.02,203.05,623,37515,45209
3284,Port Fairy,VIC,54,768222.33,3094,0.02,248.29,2006,35210,47054
3285,Narrawong,VIC,16,253259.69,1256,0.01,201.64,679,33857,44183
3286,Macarthur (Vic.),VIC,5,108550.07,615,0.01,176.50,363,32263,39000
3287,Hawkesdale,VIC,9,99134.02,434,0.02,228.42,266,28654,32800
3289,Penshurst (Vic.),VIC,11,230198.92,734,0.01,313.62,474,33488,37770
3292,Nelson (Vic.),VIC,2,37249.37,311,0.01,119.77,,,
3293,Glenthompson,VIC,6,95766.37,263,0.02,364.13,221,30998,34412
3294,Dunkeld (Vic.),VIC,19,324079.67,749,0.03,432.68,620,28003,34443
3300,Hamilton (Vic.),VIC,149,2693741.16,10104,0.01,266.60,5982,34940,41904
3301,Broadwater (Vic.),VIC,28,378234.71,1649,0.02,229.37,733,32066,37226
3302,Branxholme,VIC,6,78777.4,554,0.01,142.20,242,33361,39805
3303,Condah,VIC,7,150898.67,418,0.02,361.00,,,
3304,Bessiebelle,VIC,59,1129826.12,2475,0.02,456.50,1474,35571,41460
3305,Bolwarra (Vic.),VIC,226,6055372.76,12652,0.02,478.61,7009,38653,49396
3307,,VIC,1,32959.84,,,,,,
3309,Digby,VIC,4,32444.03,224,0.02,144.84,,,
3310,Merino,VIC,7,111946.64,363,0.02,308.39,,,
3311,Casterton,VIC,32,368072.89,1762,0.02,208.89,974,31298,35502
3312,Langkoop,VIC,12,119248.31,947,0.01,125.92,504,26672,31033
3314,Bulart,VIC,9,264436.53,779,0.01,339.46,354,28915,37744
3315,Coleraine,VIC,25,301239.4,1654,0.02,182.13,963,32969,37589
3317,Harrow,VIC,2,16084.73,317,0.01,50.74,,,
3318,Edenhope,VIC,22,321654.65,975,0.02,329.90,742,30739,36314
3319,Apsley (Vic.),VIC,6,80873.08,325,0.02,248.84,231,32262,36380
3321,Inverleigh,VIC,23,527608.42,1184,0.02,445.62,840,39536,49298
3322,,VIC,5,88950.99,,,,,,
3323,,VIC,2,29784.45,,,,,,
3324,Lismore (Vic.),VIC,14,164868.39,558,0.03,295.46,299,33031,40769
3325,Derrinallum,VIC,3,27588.17,514,0.01,53.67,288,33006,40366
3328,Teesdale (Vic.),VIC,43,870407.68,1479,0.03,588.51,954,41927,47469
3329,Shelford,VIC,7,92873.58,315,0.02,294.84,,,
3330,Rokewood,VIC,2,67226.47,433,0.00,155.26,,,
3331,Bannockburn (Vic.),VIC,93,2330939.67,4193,0.02,555.91,3043,42106,50316
3332,Lethbridge,VIC,22,456389.03,949,0.02,480.92,586,40798,46497
3333,Meredith,VIC,24,718717.7,738,0.03,973.87,476,35903,44424
3334,Elaine,VIC,18,504499.02,490,0.04,1029.59,309,35705,43599
3335,Plumpton (Vic.),VIC,72,1332785.01,1760,0.04,757.26,1738,45010,48494
3337,Kurunjang,VIC,668,12485849.28,31874,0.02,391.73,17705,41133,46480
3338,Brookfield (Vic.),VIC,402,7789471.26,15804,0.03,492.88,9608,42456,47540
3340,Bacchus Marsh,VIC,390,8943042.03,17992,0.02,497.06,11041,43119,51060
3341,Dales Creek,VIC,48,1070953.35,1523,0.03,703.19,878,43071,54095
3342,Ballan,VIC,83,1929474.36,3124,0.03,617.63,1795,39999,47376
3345,Gordon (Vic.),VIC,33,961234.57,1218,0.03,789.19,702,41339,51125
3350,Alfredton,VIC,1027,20386455.07,54342,0.02,375.15,31735,39727,50247
3351,Berringa,VIC,160,3298703.45,7721,0.02,427.24,4386,36672,42872
3352,Bonshaw (Vic.),VIC,305,5305687.13,14629,0.02,362.68,8772,38875,47004
3353,,VIC,9,148722.46,,,,,,
3354,,VIC,9,364574.22,,,,,,
3355,Lake Gardens,VIC,222,5314868.97,13021,0.02,408.18,5754,36228,43114
3356,Delacombe,VIC,235,4075674.23,14332,0.02,284.38,7283,36780,39989
3357,Buninyong,VIC,60,1359958.26,3244,0.02,419.22,2221,42102,53013
3360,Linton,VIC,14,244382.94,792,0.02,308.56,361,33868,40113
3361,Skipton,VIC,7,130847.43,926,0.01,141.30,352,31616,35684
3363,Creswick,VIC,52,1210125.37,3301,0.02,366.59,1784,36092,42934
3364,Allendale,VIC,33,560409.28,2036,0.02,275.25,1124,33730,43087
3370,Clunes (Vic.),VIC,24,470096.41,1655,0.01,284.05,784,31418,36791
3371,Majorca,VIC,14,180516.43,1195,0.01,151.06,469,33469,38649
3373,Beaufort (Vic.),VIC,49,1282892.61,1811,0.03,708.39,1121,29700,35643
3374,Great Western,VIC,7,55694.7,569,0.01,97.88,,,
3375,Buangor,VIC,2,23875.86,248,0.01,96.27,,,
3377,Ararat,VIC,157,2867586.23,8682,0.02,330.29,4838,36637,41263
3378,Tatyoon,VIC,2,18070.18,329,0.01,54.92,,,
3379,Willaura,VIC,11,156831.08,586,0.02,267.63,384,35404,50160
3380,Stawell,VIC,132,2459418,6149,0.02,399.97,3450,37100,43070
3381,Halls Gap,VIC,22,422664.07,977,0.02,432.61,578,31629,40335
3384,Concongella,VIC,11,242804.74,829,0.01,292.89,,,
3385,Deep Lead,VIC,12,186353.52,590,0.02,315.85,,,
3387,Marnoo,VIC,6,122749.08,332,0.02,369.73,,,
3388,Rupanyup,VIC,8,223035.12,548,0.01,407.00,373,39345,52852
3390,Murtoa,VIC,11,157162.51,990,0.01,158.75,519,38605,46275
3391,Brim,VIC,2,107825.76,262,0.01,411.55,,,
3392,Minyip,VIC,11,272272.21,670,0.02,406.38,305,39306,46671
3393,Warracknabeal,VIC,24,242960.16,2744,0.01,88.54,1487,37655,47453
3395,Beulah (Vic.),VIC,4,124353.72,638,0.01,194.91,275,40755,48200
3396,Hopetoun (Vic.),VIC,14,282909.53,556,0.03,508.83,406,32614,42740
3400,Horsham,VIC,228,5001429.1,14284,0.02,350.14,8180,37474,44273
3401,Brimpaen,VIC,63,1198899.05,4525,0.01,264.95,2551,36756,45912
3402,,VIC,8,166775.83,,,,,,
3407,Balmoral (Vic.),VIC,6,39182.69,328,0.02,119.46,286,31144,36873
3409,Douglas (Vic.),VIC,21,656678.31,1079,0.02,608.60,640,36879,46084
3412,Goroke,VIC,2,79728.67,216,0.01,369.11,,,
3413,Minimay,VIC,2,8808.17,252,0.01,34.95,,,
3414,Dimboola,VIC,25,460612.02,1663,0.02,276.98,891,39427,46439
3418,Gerang Gerung,VIC,42,715983.18,2798,0.02,255.89,1718,35994,44139
3419,Kaniva,VIC,12,179930.52,1061,0.01,169.59,586,38119,45781
3420,Serviceton,VIC,4,70316.06,302,0.01,232.83,,,
3423,Jeparit,VIC,5,96141.71,629,0.01,152.85,202,36379,40731
3424,Rainbow,VIC,6,213459.23,735,0.01,290.42,435,36445,44763
3427,Diggers Rest,VIC,48,1126710.65,2275,0.02,495.26,1289,42014,51258
3428,Bulla (Vic.),VIC,8,79432.36,653,0.01,121.64,416,39025,52350
3429,Sunbury,VIC,684,16732530.36,34575,0.02,483.95,20455,44006,51616
3430,Clarkefield,VIC,7,119310.8,433,0.02,275.54,,,
3431,Riddells Creek,VIC,62,1363262.8,3752,0.02,363.34,2399,42640,52284
3432,,VIC,1,6555.69,,,,,,
3433,Monegeetta,VIC,3,109953.02,320,0.01,343.60,,,
3434,Romsey,VIC,101,1947859.29,4412,0.02,441.49,2777,42044,52768
3435,Goldie,VIC,64,1715150.25,2705,0.02,634.07,1566,39812,50480
3437,Bullengarook,VIC,164,5404016.05,8698,0.02,621.29,5944,44552,58519
3438,New Gisborne,VIC,54,1036791.71,2379,0.02,435.81,1279,43016,58216
3440,Macedon,VIC,42,1516005.94,1864,0.02,813.31,1198,44290,63791
3441,Mount Macedon,VIC,35,826552.88,1323,0.03,624.76,848,47210,77462
3442,Ashbourne (Vic.),VIC,137,3031184.08,7192,0.02,421.47,4200,42895,58926
3444,Baynton (Vic.),VIC,206,4133069.92,8493,0.02,486.64,5129,37346,49176
3446,Malmsbury,VIC,37,873234.21,615,0.06,1419.89,534,33693,40364
3447,Taradale (Vic.),VIC,10,310813.09,463,0.02,671.30,260,34468,41778
3448,Elphinstone (Vic.),VIC,14,370058.4,669,0.02,553.15,501,32399,43342
3450,Castlemaine,VIC,123,2170030.15,6749,0.02,321.53,4012,35417,42649
3451,Barkers Creek,VIC,83,1474635.89,4806,0.02,306.83,2269,35797,42166
3453,Harcourt,VIC,33,654260.05,1549,0.02,422.38,965,37017,45773
3458,Blackwood (Vic.),VIC,58,1068047.22,1711,0.03,624.22,1061,34387,45745
3460,Daylesford,VIC,76,1697637.19,2568,0.03,661.07,1583,33161,44670
3461,Drummond,VIC,91,2115439.6,3953,0.02,535.15,2069,31616,41262
3462,Newstead (Vic.),VIC,17,304826.49,989,0.02,308.22,636,29478,36844
3463,Baringhup,VIC,40,874748.25,2852,0.01,306.71,1258,32037,38635
3464,Carisbrook,VIC,14,226971.77,1142,0.01,198.75,560,35640,39348
3465,Alma (Vic.),VIC,142,2872114.71,8650,0.02,332.04,4251,33029,37519
3466,,VIC,1,21060.86,,,,,,
3467,Avoca (Vic.),VIC,15,337298.3,1263,0.01,267.06,597,29493,36429
3468,Amphitheatre,VIC,4,35407.03,237,0.02,149.40,,,
3469,Elmhurst,VIC,3,51319.68,418,0.01,122.77,,,
3472,Bet Bet,VIC,18,221991.6,1404,0.01,158.11,576,27866,33114
3475,Bealiba,VIC,3,20325.93,299,0.01,67.98,,,
3477,Carapooee,VIC,6,86275.89,398,0.02,216.77,,,
3478,Moonambel,VIC,34,675093.51,3029,0.01,222.88,1439,32857,37791
3480,Donald,VIC,15,281127.18,1693,0.01,166.05,1066,32452,39882
3482,Watchem,VIC,3,59785.32,455,0.01,131.40,,,
3483,Birchip,VIC,14,195119.33,661,0.02,295.19,556,33712,39101
3485,Woomelang,VIC,2,52463.81,192,0.01,273.25,,,
3487,,VIC,1,2702.28,,,,,,
3488,,VIC,2,34323.34,,,,,,
3489,,VIC,1,4082.22,,,,,,
3490,Big Desert,VIC,26,585444.65,1083,0.02,540.58,733,29998,36511
3491,Patchewollock,VIC,1,6466.78,430,0.00,15.04,,,
3494,Colignan,VIC,20,152817.1,638,0.03,239.53,324,30812,33173
3496,Cardross,VIC,140,2096964.56,5851,0.02,358.39,3411,34544,38070
3498,Irymple (Vic.),VIC,97,1945534.85,5015,0.02,387.94,2481,37238,44022
3500,Mildura,VIC,580,9368138.36,30647,0.02,305.68,14866,36855,43326
3501,Hattah,VIC,64,1532735.91,1930,0.03,794.16,2156,37627,44635
